time_period,month,location,disease_cases,rainfall,mean_relative_humidity
2008-11,11,LA-BL,12.0,2.0756335371693098,75.98477589676958
2008-12,12,LA-BL,1.0,0.7781032326308058,73.482816677781
2009-01,1,LA-BL,2.0,0.3647220283445016,70.47926018929614
2009-02,2,LA-BL,3.0,0.4829422823841231,67.26955676719962
2009-03,3,LA-BL,0.0,2.996083145099685,74.41775246778573
2009-04,4,LA-BL,2.0,4.270290266543731,81.21281090399253
2009-05,5,LA-BL,0.0,7.879661260122787,85.16005315644723
2009-06,6,LA-BL,7.0,9.619576180665735,88.29024259175048
2009-07,7,LA-BL,35.0,12.88615471660391,90.2502877791766
2009-08,8,LA-BL,9.0,9.995747977711932,89.25650982373433
2009-09,9,LA-BL,0.0,8.278548838832677,87.23872763331731
2009-10,10,LA-BL,1.0,2.282864954159177,81.78179195831166
2009-11,11,LA-BL,2.0,0.4298377294956123,68.15034656889296
2009-12,12,LA-BL,1.0,0.5466056509653251,73.17005044362102
1998-01,1,LA-CH,1.0,0.0713791653141383,55.79031201476955
1998-02,2,LA-CH,1.0,0.5250391648517223,56.53295939771501
1998-03,3,LA-CH,12.0,0.1992277690718625,47.7051121982816
1998-04,4,LA-CH,10.0,1.8341930171118592,59.41581680654837
1998-05,5,LA-CH,0.0,8.503183279334326,74.69907128182957
1998-06,6,LA-CH,17.0,7.907213764379362,85.81117717678495
1998-07,7,LA-CH,228.0,6.341262520291201,84.7737500933321
1998-08,8,LA-CH,438.0,8.479261493941094,86.79124557776684
1998-09,9,LA-CH,262.0,12.228529257170187,90.52982142103347
1998-10,10,LA-CH,80.0,5.364049300731525,86.3601735921396
1998-11,11,LA-CH,12.0,5.082710667158455,82.77628211678045
1998-12,12,LA-CH,1.0,1.1463873439398506,78.9135962142465
1999-01,1,LA-CH,0.0,0.3092352709862616,68.08334290713789
1999-02,2,LA-CH,5.0,0.0963336740678601,53.21641023049375
1999-03,3,LA-CH,0.0,2.7700762500330325,67.15709354034396
1999-04,4,LA-CH,0.0,6.739687820457406,81.00044977546806
1999-05,5,LA-CH,15.0,9.40111310158173,89.66276109425682
1999-06,6,LA-CH,11.0,9.83821664866123,88.96773460672289
1999-07,7,LA-CH,19.0,15.28961013102027,89.97312100784455
1999-08,8,LA-CH,6.0,7.53647283930163,87.72574018527588
1999-09,9,LA-CH,10.0,10.885837197440472,90.4248335697152
1999-10,10,LA-CH,12.0,7.170966652380649,87.99077907733297
1999-11,11,LA-CH,13.0,4.773410407234928,83.91126049385545
1999-12,12,LA-CH,0.0,1.510014019118786,73.57100295983075
2000-01,1,LA-CH,0.0,0.311329522934626,63.63892911214928
2000-02,2,LA-CH,0.0,1.1829048491483392,58.15380345739729
2000-03,3,LA-CH,0.0,1.289652525016462,57.561874906620574
2000-04,4,LA-CH,1.0,5.803060164410514,79.46013408294282
2000-05,5,LA-CH,1.0,10.45742335059729,87.22547431616627
2000-06,6,LA-CH,13.0,9.549402012146922,88.43235827693604
2000-07,7,LA-CH,6.0,15.541856829130769,90.81092945327596
2000-08,8,LA-CH,3.0,13.18921518300147,89.1350897036019
2000-09,9,LA-CH,3.0,8.999422404646047,89.83041049298437
2000-10,10,LA-CH,5.0,8.737300947275491,88.08725302712294
2000-11,11,LA-CH,1.0,1.4372177720454782,76.25381425707255
2000-12,12,LA-CH,0.0,0.24695824473956,67.5456516131542
2001-01,1,LA-CH,0.0,0.2149293996373401,58.220117341334216
2001-02,2,LA-CH,1.0,0.2479971076346942,50.177478540887854
2001-03,3,LA-CH,0.0,3.7512062721632096,62.66553075388641
2001-04,4,LA-CH,0.0,2.0532363109184586,68.05951482544019
2001-05,5,LA-CH,0.0,8.678966169283674,81.55296764585817
2001-06,6,LA-CH,25.0,13.474782394219892,88.07656107464011
2001-07,7,LA-CH,13.0,10.292170153904127,88.3078829626363
2001-08,8,LA-CH,32.0,16.415756078958328,91.45560805141764
2001-09,9,LA-CH,35.0,8.404185221663097,89.27544092596892
2001-10,10,LA-CH,28.0,6.2554807821226,86.82003803213243
2001-11,11,LA-CH,4.0,1.0618451470858052,75.09356626912015
2001-12,12,LA-CH,2.0,0.4970530052965533,67.68727924428603
2002-01,1,LA-CH,4.0,0.0382325304510001,57.72897359164743
2002-02,2,LA-CH,1.0,0.0324531304481891,50.03490904934043
2002-03,3,LA-CH,1.0,2.016287433359807,54.91628302254063
2002-04,4,LA-CH,4.0,2.580928004749046,64.20455329363863
2002-05,5,LA-CH,100.0,6.763259727987483,75.37408183806926
2002-06,6,LA-CH,158.0,12.52848877130007,88.18963324597797
2002-07,7,LA-CH,338.0,13.771376924059188,87.77279158524125
2002-08,8,LA-CH,374.0,17.068283108189032,90.87796937074886
2002-09,9,LA-CH,323.0,16.373198753160203,92.96434966642352
2002-10,10,LA-CH,329.0,4.576831979733528,84.72328595450416
2002-11,11,LA-CH,32.0,1.5383116827194523,77.06475606458535
2002-12,12,LA-CH,32.0,0.4839217226157107,68.20616899477396
2003-01,1,LA-CH,35.0,0.0133634406483649,56.388016738608
2003-02,2,LA-CH,2.0,0.4576999737292992,55.20759969138359
2003-03,3,LA-CH,18.0,2.363747438806888,60.32029422853162
2003-04,4,LA-CH,23.0,3.225951535526653,66.39126077413415
2003-05,5,LA-CH,77.0,11.343850486849444,80.78066443290348
2003-06,6,LA-CH,169.0,8.184510674059764,86.99885542172916
2003-07,7,LA-CH,208.0,9.2780908238638,87.97911509597559
2003-08,8,LA-CH,148.0,13.231361325270846,90.55100305729889
2003-09,9,LA-CH,138.0,13.46957352820692,92.2745951959618
2003-10,10,LA-CH,97.0,4.272060095645693,84.76190248338585
2003-11,11,LA-CH,51.0,0.5408881759115858,69.95683330648833
2003-12,12,LA-CH,25.0,0.1755102844301994,62.51661228878875
2004-01,1,LA-CH,12.0,0.4514104549804908,60.19956994064021
2004-02,2,LA-CH,30.0,0.3713620880527855,55.88511951921579
2004-03,3,LA-CH,42.0,1.6905949460620957,58.30409156850318
2004-04,4,LA-CH,38.0,3.669249993181547,71.31767853800903
2004-05,5,LA-CH,337.0,9.370236208167857,80.55965967110049
2004-06,6,LA-CH,294.0,12.668960439069886,86.88702780539026
2004-07,7,LA-CH,54.0,11.571925960394363,89.52451043450998
2004-08,8,LA-CH,57.0,15.337620388396669,90.44017549369988
2004-09,9,LA-CH,40.0,8.316629687959493,87.37020867694261
2004-10,10,LA-CH,48.0,1.7929761017211825,75.4072869590562
2004-11,11,LA-CH,38.0,0.5178579320343173,64.02092389443744
2004-12,12,LA-CH,22.0,0.0163462311409521,59.5108694453633
2005-01,1,LA-CH,15.0,0.015320298454087,57.53767620761146
2005-02,2,LA-CH,110.0,0.0599121634896311,53.45898336635877
2005-03,3,LA-CH,197.0,0.9658625098079198,56.23570452098871
2005-04,4,LA-CH,97.0,2.314225765275554,65.45232371176968
2005-05,5,LA-CH,194.0,6.318742708399029,79.4538254996695
2005-06,6,LA-CH,225.0,10.856576636924634,87.43572297865367
2005-07,7,LA-CH,284.0,14.103768638752038,90.38754088727153
2005-08,8,LA-CH,185.0,14.263145790328036,90.91474525535328
2005-09,9,LA-CH,86.0,11.490494385263794,90.13464448574784
2005-10,10,LA-CH,135.0,3.320649468589178,83.17410849330042
2005-11,11,LA-CH,87.0,2.45896394157286,79.7100180863056
2005-12,12,LA-CH,192.0,0.6638724443018955,68.84874827474141
2006-01,1,LA-CH,37.0,0.0506754606346732,58.96428571285113
2006-02,2,LA-CH,35.0,0.7410021302314314,55.385489064855896
2006-03,3,LA-CH,47.0,2.1602852390984784,61.55824289677635
2006-04,4,LA-CH,25.0,4.490412147296282,73.42992654636244
2006-05,5,LA-CH,53.0,6.195992041522357,77.76384825162198
2006-06,6,LA-CH,134.0,8.546987264803926,85.66629664050876
2006-07,7,LA-CH,221.0,17.576710397440877,91.9230197589714
2006-08,8,LA-CH,182.0,19.15008279821841,92.17670110548838
2006-09,9,LA-CH,143.0,10.99269260477693,89.03158144830893
2006-10,10,LA-CH,129.0,7.514575740730914,84.46798665265592
2006-11,11,LA-CH,159.0,0.4267043911943181,67.44046891727757
2006-12,12,LA-CH,246.0,0.2327892270083344,61.24466687809793
2007-01,1,LA-CH,54.0,0.081633272365637,56.66596442958028
2007-02,2,LA-CH,59.0,0.6248748904412307,54.04269463005553
2007-03,3,LA-CH,55.0,2.714367316722419,66.43149642372067
2007-04,4,LA-CH,73.0,3.220479664795088,64.64025344053826
2007-05,5,LA-CH,65.0,9.134343771126348,86.09477788247102
2007-06,6,LA-CH,111.0,7.692793499979803,86.35928820598602
2007-07,7,LA-CH,194.0,13.05170012690606,89.71651390490028
2007-08,8,LA-CH,314.0,18.995903832434905,91.67072763233466
2007-09,9,LA-CH,218.0,9.37410310587212,88.1070109274904
2007-10,10,LA-CH,94.0,8.977239584562318,88.08118493564513
2007-11,11,LA-CH,80.0,4.844871002424393,80.70338377592246
2007-12,12,LA-CH,64.0,0.085861319045734,69.79129875240437
2008-01,1,LA-CH,73.0,0.4782559838772754,59.72100236360452
2008-02,2,LA-CH,90.0,0.7246881049506919,59.80567523423439
2008-03,3,LA-CH,92.0,2.440631228179938,60.35915044510345
2008-04,4,LA-CH,69.0,2.69331267717797,70.4604219314143
2008-05,5,LA-CH,113.0,12.151364476587236,89.11720541262099
2008-06,6,LA-CH,295.0,7.648575770463952,87.88308245398105
2008-07,7,LA-CH,162.0,8.939895821798391,87.80384336745733
2008-08,8,LA-CH,143.0,11.26127607692138,89.11996237761198
2008-09,9,LA-CH,185.0,12.65956930301544,90.72403772052596
2008-10,10,LA-CH,140.0,7.784780764739716,89.5251815021633
2008-11,11,LA-CH,102.0,3.003000227941528,79.9541401074194
2008-12,12,LA-CH,73.0,0.4330139275515762,68.93365762245311
2009-01,1,LA-CH,31.0,0.0319214046738014,59.04367051070314
2009-02,2,LA-CH,48.0,0.5172899203169665,58.9384825969444
2009-03,3,LA-CH,60.0,3.00822730061743,69.61930458050568
2009-04,4,LA-CH,102.0,6.954788736048988,79.98535735744764
2009-05,5,LA-CH,66.0,8.46666714493795,85.83643174293373
2009-06,6,LA-CH,124.0,9.919424530000947,88.07866085328833
2009-07,7,LA-CH,122.0,16.45267662341273,89.63577890245242
2009-08,8,LA-CH,110.0,10.15084237614498,89.21791191076737
2009-09,9,LA-CH,105.0,18.948853801959096,91.88684789635955
2009-10,10,LA-CH,59.0,5.313634437297456,88.46670892013339
2009-11,11,LA-CH,35.0,1.0994483285673595,74.65608236063207
2009-12,12,LA-CH,32.0,0.0573965526718728,64.25044036851166
1998-01,1,LA-HO,0.0,0.271017151837243,70.17259268661846
1998-02,2,LA-HO,0.0,0.7175493386722571,67.13491923242532
1998-03,3,LA-HO,0.0,1.5660519398312054,67.28905981866106
1998-04,4,LA-HO,0.0,3.562510128367671,77.94969101708266
1998-05,5,LA-HO,0.0,6.381969098623342,83.75374521227735
1998-06,6,LA-HO,0.0,5.988659024589334,85.56995313434315
1998-07,7,LA-HO,0.0,5.160532640619186,83.6619638903807
1998-08,8,LA-HO,0.0,5.909165219741255,86.71042333936754
1998-09,9,LA-HO,0.0,8.288603580154794,84.73798818608607
1998-10,10,LA-HO,0.0,2.102945822177688,80.04492992037552
1998-11,11,LA-HO,0.0,0.8235459211461462,76.31606483826232
1998-12,12,LA-HO,0.0,0.4060681634548224,73.95797739263143
1999-01,1,LA-HO,0.0,0.6998877620024258,77.88484273261658
1999-02,2,LA-HO,0.0,0.5928651718163895,74.09583542758654
1999-03,3,LA-HO,0.0,1.0521111730370327,65.48519568773592
1999-04,4,LA-HO,0.0,4.38746417578519,84.38218826716577
1999-05,5,LA-HO,0.0,7.16054627083411,87.83694669475801
1999-06,6,LA-HO,0.0,8.717151006357488,86.3270953292859
1999-07,7,LA-HO,0.0,4.615616333334196,85.14715311169704
1999-08,8,LA-HO,0.0,8.259792970343652,89.48399637725998
1999-09,9,LA-HO,3.0,4.664290967440484,86.73862389457318
1999-10,10,LA-HO,0.0,3.4850647335659137,86.41618218118299
1999-11,11,LA-HO,0.0,1.5069072519327154,84.54249696853415
1999-12,12,LA-HO,0.0,0.6678492133656105,75.61615715447942
2000-01,1,LA-HO,0.0,0.3528249204728547,72.72252640346761
2000-02,2,LA-HO,0.0,1.3491936324925036,77.77227991347316
2000-03,3,LA-HO,0.0,0.6551852167721903,72.94011447799997
2000-04,4,LA-HO,1.0,4.204168133753977,80.32813426359958
2000-05,5,LA-HO,0.0,7.733629835993183,87.67195855706265
2000-06,6,LA-HO,0.0,6.558245005448927,86.22921475616513
2000-07,7,LA-HO,0.0,7.691781279163132,87.6340116826603
2000-08,8,LA-HO,0.0,7.775714003660698,89.00046924799888
2000-09,9,LA-HO,0.0,7.243057705889869,86.38186991336278
2000-10,10,LA-HO,0.0,5.164863453621194,88.6974569962448
2000-11,11,LA-HO,0.0,0.3658033087400343,80.2732537769698
2000-12,12,LA-HO,0.0,0.4603503592697993,81.40267783564396
2001-01,1,LA-HO,0.0,0.7627889037823282,79.30719813655483
2001-02,2,LA-HO,0.0,0.8638900455569533,79.23905901906949
2001-03,3,LA-HO,0.0,4.602979018076685,86.91591352069452
2001-04,4,LA-HO,0.0,2.317657906668822,78.4986578921575
2001-05,5,LA-HO,0.0,9.722366064896118,88.53839984509395
2001-06,6,LA-HO,0.0,6.050663159428616,86.46592254776655
2001-07,7,LA-HO,0.0,8.116428263103492,88.61416506039544
2001-08,8,LA-HO,0.0,8.353621301190923,88.52308086494747
2001-09,9,LA-HO,0.0,5.772421440165967,87.2445844909557
2001-10,10,LA-HO,0.0,4.603234994593159,86.72252326281252
2001-11,11,LA-HO,0.0,0.6037563606862635,76.25311426935335
2001-12,12,LA-HO,0.0,0.3745766834656236,78.9675996346526
2002-01,1,LA-HO,1.0,0.9220143643567268,76.71517752184604
2002-02,2,LA-HO,0.0,0.4943916729923589,76.50778852297681
2002-03,3,LA-HO,0.0,1.7469621548989165,69.64865435610993
2002-04,4,LA-HO,0.0,2.3055305195966467,72.07447512921578
2002-05,5,LA-HO,0.0,10.591607235673871,87.20988534422433
2002-06,6,LA-HO,0.0,8.567633963973961,88.77059491189671
2002-07,7,LA-HO,6.0,11.10451405286563,90.94360384492806
2002-08,8,LA-HO,0.0,9.234784972478243,89.60877752888752
2002-09,9,LA-HO,2.0,5.23957446299971,85.98845024937894
2002-10,10,LA-HO,0.0,2.574441046055322,82.10691286643487
2002-11,11,LA-HO,0.0,1.3114403580149123,83.55896239875509
2002-12,12,LA-HO,0.0,1.775555123351903,83.71622549768955
2003-01,1,LA-HO,0.0,0.9085707415690968,81.8845167053964
2003-02,2,LA-HO,0.0,1.3575119421361137,75.49099622348601
2003-03,3,LA-HO,0.0,1.4811751314213475,72.93231265704199
2003-04,4,LA-HO,0.0,3.259712567423885,76.19379249840786
2003-05,5,LA-HO,0.0,5.0692495197344005,79.38333355161367
2003-06,6,LA-HO,0.0,6.762651280210727,83.02848842574164
2003-07,7,LA-HO,0.0,8.475586078426463,84.20299798343235
2003-08,8,LA-HO,0.0,8.442484149405619,88.73858490758577
2003-09,9,LA-HO,0.0,7.483160185407303,88.49064243819176
2003-10,10,LA-HO,2.0,1.0120233494071833,80.10696765873291
2003-11,11,LA-HO,0.0,0.3766312506061588,74.54608593398792
2003-12,12,LA-HO,0.0,0.5404012361093661,77.03920280132208
2004-01,1,LA-HO,0.0,0.555219608284314,77.52854047418643
2004-02,2,LA-HO,0.0,0.7832350668726519,76.04541161224844
2004-03,3,LA-HO,0.0,2.1775764420912207,74.50206921727754
2004-04,4,LA-HO,0.0,7.185249044109279,86.86475197417427
2004-05,5,LA-HO,0.0,9.658171999898986,88.43917525416535
2004-06,6,LA-HO,6.0,4.882156041921175,83.9338015909501
2004-07,7,LA-HO,0.0,8.0489048304656,88.62908037860561
2004-08,8,LA-HO,0.0,8.980667315821972,89.71018883403055
2004-09,9,LA-HO,0.0,5.507130507036705,86.66032072712925
2004-10,10,LA-HO,0.0,0.4219614127308145,74.7508901998566
2004-11,11,LA-HO,0.0,1.5065974388280474,75.69067350536369
2004-12,12,LA-HO,0.0,0.127723631845996,71.65083507136744
2005-01,1,LA-HO,0.0,0.4575764270312044,74.46440322276733
2005-02,2,LA-HO,0.0,0.7428110416326117,69.88250541925285
2005-03,3,LA-HO,0.0,1.5767207317255687,73.2267940792836
2005-04,4,LA-HO,0.0,2.952903638046744,75.79502867565117
2005-05,5,LA-HO,0.0,4.641910434116857,79.17173559247024
2005-06,6,LA-HO,0.0,7.575674778449509,85.96646731654947
2005-07,7,LA-HO,3.0,11.623847812663705,87.36356728854261
2005-08,8,LA-HO,0.0,12.683072132658651,91.44668327397464
2005-09,9,LA-HO,0.0,9.192464701288324,88.13202091029046
2005-10,10,LA-HO,0.0,1.2800016730980457,83.1955803241974
2005-11,11,LA-HO,0.0,1.5285095078323112,84.19956159955527
2005-12,12,LA-HO,2.0,0.5758037019542092,77.77190253865275
2006-01,1,LA-HO,0.0,0.2317455275134339,72.90444649767596
2006-02,2,LA-HO,1.0,0.882126593341055,79.60953303774609
2006-03,3,LA-HO,1.0,1.7743436557582584,76.8696293597496
2006-04,4,LA-HO,0.0,2.7986040514950985,76.82813060443507
2006-05,5,LA-HO,0.0,5.167941614969419,79.6013170640644
2006-06,6,LA-HO,0.0,5.045126646780267,84.20438070339603
2006-07,7,LA-HO,1.0,8.908429086929985,87.80936429477322
2006-08,8,LA-HO,0.0,11.002053805800172,92.33680767830523
2006-09,9,LA-HO,0.0,4.9678335767391335,83.75127051391479
2006-10,10,LA-HO,0.0,3.563226783534546,87.53444716006591
2006-11,11,LA-HO,0.0,0.5111371913448424,75.86817292184044
2006-12,12,LA-HO,0.0,0.3174397713039976,75.77284252522388
2007-01,1,LA-HO,0.0,0.4035367988831895,74.82788001877009
2007-02,2,LA-HO,0.0,0.931346049989038,65.62770774548422
2007-03,3,LA-HO,0.0,1.0021249593968,70.27893129670545
2007-04,4,LA-HO,0.0,3.424274348529041,76.21945470252827
2007-05,5,LA-HO,0.0,6.636575583201456,79.73587109766436
2007-06,6,LA-HO,0.0,6.8644784813102335,84.40939763158914
2007-07,7,LA-HO,0.0,5.976345588867355,85.04573303976119
2007-08,8,LA-HO,0.0,6.033053555263548,87.16523346109994
2007-09,9,LA-HO,0.0,8.441880343647766,86.22980674605023
2007-10,10,LA-HO,0.0,6.984769755527778,84.64312708695513
2007-11,11,LA-HO,0.0,0.3427344998163815,72.13394909047587
2007-12,12,LA-HO,1.0,0.4715896474485405,79.86866475126642
2008-01,1,LA-HO,0.0,1.0355293508643777,77.58716560040189
2008-02,2,LA-HO,0.0,1.2941833726799996,83.51183319832556
2008-03,3,LA-HO,0.0,2.9836797006610944,79.99469832015984
2008-04,4,LA-HO,0.0,3.9652645389409886,83.57651132260409
2008-05,5,LA-HO,0.0,7.488387138527433,83.89390342973559
2008-06,6,LA-HO,0.0,9.419510306178152,90.51141339015338
2008-07,7,LA-HO,0.0,9.328402446117687,90.49423088210769
2008-08,8,LA-HO,0.0,9.1778284916387,88.57411237692325
2008-09,9,LA-HO,1.0,9.258186093889622,88.44830379058982
2008-10,10,LA-HO,0.0,5.144809141345291,89.39622551026702
2008-11,11,LA-HO,0.0,2.143128168960427,81.56278339502934
2008-12,12,LA-HO,1.0,0.5996494150379573,79.275136652234
2009-01,1,LA-HO,0.0,0.2647764590150419,74.84128558376163
2009-02,2,LA-HO,0.0,0.3676608649481055,66.4118117158944
2009-03,3,LA-HO,0.0,1.850997990418276,72.09246974492412
2009-04,4,LA-HO,0.0,3.287600472782734,79.81216074056901
2009-05,5,LA-HO,0.0,6.9138536791834895,85.20120547372872
2009-06,6,LA-HO,0.0,5.958533752685016,83.5772074975014
2009-07,7,LA-HO,0.0,11.38714576495202,89.0116739647085
2009-08,8,LA-HO,0.0,6.235033037841975,87.8967635818946
2009-09,9,LA-HO,1.0,7.145485472459251,85.24629603356823
2009-10,10,LA-HO,1.0,2.7834484700380377,86.57735819617578
2009-11,11,LA-HO,1.0,0.2578231223017975,72.47866992831761
2009-12,12,LA-HO,1.0,0.3375325995745724,76.46101877532402
1998-01,1,LA-KH,52.0,0.3263676108933162,68.92510083104018
1998-02,2,LA-KH,0.0,0.8981219136741607,69.18134411354349
1998-03,3,LA-KH,0.0,0.7418241469875382,67.1076024437163
1998-04,4,LA-KH,0.0,1.7349821400310566,68.90349167384322
1998-05,5,LA-KH,1.0,6.378613188063824,78.80923557697587
1998-06,6,LA-KH,39.0,8.849071165593235,85.850562223099
1998-07,7,LA-KH,178.0,6.431366509816848,84.62963274407053
1998-08,8,LA-KH,30.0,6.55596299289128,85.34706496925051
1998-09,9,LA-KH,13.0,9.859564358955982,88.24138911961965
1998-10,10,LA-KH,7.0,2.663845993705309,78.47048017954512
1998-11,11,LA-KH,0.0,2.370630066883422,74.49643684691557
1998-12,12,LA-KH,0.0,0.7366646098340547,71.91860821114821
1999-01,1,LA-KH,0.0,0.3965939884799742,72.7417131212652
1999-02,2,LA-KH,0.0,0.3256827518887357,68.62336771965485
1999-03,3,LA-KH,0.0,2.221507785254474,66.67636290058407
1999-04,4,LA-KH,0.0,5.0082104595423855,82.1170132002845
1999-05,5,LA-KH,0.0,10.115557644643808,89.3034998310806
1999-06,6,LA-KH,0.0,7.688059076666229,87.87749468142154
1999-07,7,LA-KH,0.0,10.777249401093188,88.74378953614853
1999-08,8,LA-KH,0.0,7.929377746012047,88.99040435714628
1999-09,9,LA-KH,0.0,8.09423592406968,88.45779615689399
1999-10,10,LA-KH,0.0,4.564884231137314,84.12862655444292
1999-11,11,LA-KH,0.0,3.7730556271811553,80.8095392606569
1999-12,12,LA-KH,0.0,0.6495909025817511,70.63856131343516
2000-01,1,LA-KH,0.0,0.3255617591803579,69.86996438950368
2000-02,2,LA-KH,0.0,1.2685112465880388,72.47174553164675
2000-03,3,LA-KH,0.0,0.8899973250984059,72.34164439838793
2000-04,4,LA-KH,0.0,5.797837959660163,82.935268333354
2000-05,5,LA-KH,0.0,10.054312078543724,89.32010662904999
2000-06,6,LA-KH,0.0,11.674875370792703,88.89891300735772
2000-07,7,LA-KH,0.0,10.830920659876105,89.87304276058414
2000-08,8,LA-KH,0.0,11.97773741518233,89.1885181665436
2000-09,9,LA-KH,0.0,14.87441911859375,86.65648973443027
2000-10,10,LA-KH,0.0,3.105885310676438,81.02771254839834
2000-11,11,LA-KH,0.0,0.6998180206657733,73.12633749426716
2000-12,12,LA-KH,0.0,0.53020081187895,74.32681258718726
2001-01,1,LA-KH,0.0,0.3960755073063559,72.0006664437172
2001-02,2,LA-KH,0.0,0.5562739036556181,71.03118293461453
2001-03,3,LA-KH,0.0,3.012617631921806,78.01602348072974
2001-04,4,LA-KH,0.0,1.782557386799786,70.3726308972351
2001-05,5,LA-KH,0.0,10.372167426535563,86.18786148095217
2001-06,6,LA-KH,0.0,10.983668810299534,89.36607955110435
2001-07,7,LA-KH,0.0,10.860276873026516,89.26356002689144
2001-08,8,LA-KH,1.0,15.809641440821585,90.5629930803751
2001-09,9,LA-KH,0.0,11.560235602128415,88.95813504103621
2001-10,10,LA-KH,0.0,4.269752300236779,81.99192276769557
2001-11,11,LA-KH,0.0,1.1661784641928874,72.5287430117996
2001-12,12,LA-KH,0.0,0.9715204950613392,74.91866595362951
2002-01,1,LA-KH,0.0,0.2030728118076646,70.03614647229095
2002-02,2,LA-KH,0.0,0.3812245372251496,70.68190970186495
2002-03,3,LA-KH,0.0,2.464151294183835,70.5123578895868
2002-04,4,LA-KH,0.0,2.436134215493453,72.25223998378313
2002-05,5,LA-KH,0.0,11.425071877780113,85.48183249045947
2002-06,6,LA-KH,0.0,13.054079724931716,90.27545081476448
2002-07,7,LA-KH,28.0,21.10766760318091,91.09350901510838
2002-08,8,LA-KH,46.0,15.285054646695146,91.27336593615796
2002-09,9,LA-KH,68.0,11.520540292244236,89.40488193597093
2002-10,10,LA-KH,17.0,3.2391609279699187,80.85806573515156
2002-11,11,LA-KH,1.0,0.8230339830537199,76.92438084577977
2002-12,12,LA-KH,42.0,0.7820863349570267,77.02232650564525
2003-01,1,LA-KH,21.0,0.3353235831557026,71.51080013519653
2003-02,2,LA-KH,4.0,1.4274335787771726,72.95328200628873
2003-03,3,LA-KH,4.0,1.726453916056501,71.97992959224686
2003-04,4,LA-KH,5.0,3.064023120281278,76.31113952799134
2003-05,5,LA-KH,68.0,8.206769520427278,80.47015350400771
2003-06,6,LA-KH,118.0,8.499482322621926,86.99843458843
2003-07,7,LA-KH,566.0,9.313291827638135,86.12505130382736
2003-08,8,LA-KH,597.0,10.691465521843,90.1643552830068
2003-09,9,LA-KH,318.0,12.323317115607264,89.84038709838848
2003-10,10,LA-KH,69.0,2.356345436916905,78.03875788447318
2003-11,11,LA-KH,19.0,0.8114712090191365,71.63130538939319
2003-12,12,LA-KH,2.0,0.5629814738026644,72.80377010583902
2004-01,1,LA-KH,0.0,0.7664336982786502,73.96653202386857
2004-02,2,LA-KH,1.0,2.6911900771671404,77.43772913962174
2004-03,3,LA-KH,0.0,0.9743558229685918,70.1708783913413
2004-04,4,LA-KH,0.0,3.428544148325733,79.68156052067434
2004-05,5,LA-KH,1.0,8.290782534471008,85.40595153392916
2004-06,6,LA-KH,6.0,7.442803540816292,83.46957942302943
2004-07,7,LA-KH,7.0,10.622058875592474,88.96801918226278
2004-08,8,LA-KH,40.0,12.401564779631777,90.25393006232623
2004-09,9,LA-KH,14.0,9.136193925008673,86.54480277959242
2004-10,10,LA-KH,1.0,1.0816213080125563,74.27689086646912
2004-11,11,LA-KH,0.0,2.151309426836454,72.503263652035
2004-12,12,LA-KH,0.0,0.2307826399103919,70.84801839491809
2005-01,1,LA-KH,0.0,0.2452026961645185,68.18782043964772
2005-02,2,LA-KH,2.0,0.289246877901032,64.29692893894898
2005-03,3,LA-KH,0.0,0.9009391381157008,68.86166370911057
2005-04,4,LA-KH,2.0,2.196453536309752,72.50687467115748
2005-05,5,LA-KH,3.0,6.040493856583497,82.19015491363514
2005-06,6,LA-KH,13.0,11.494219908113577,89.55169739452727
2005-07,7,LA-KH,101.0,14.389533787249434,89.61617031126097
2005-08,8,LA-KH,299.0,16.923161414270016,92.20077400961208
2005-09,9,LA-KH,178.0,12.966754520726376,89.46973429817871
2005-10,10,LA-KH,5.0,3.4548228364138227,80.39221777277096
2005-11,11,LA-KH,4.0,1.579547293939577,78.12256548050507
2005-12,12,LA-KH,39.0,0.3650120556586147,71.30177445132936
2006-01,1,LA-KH,0.0,0.1739505290013294,67.58436801028934
2006-02,2,LA-KH,0.0,1.1108404280149,72.84354703581934
2006-03,3,LA-KH,0.0,1.4927960136500822,72.433406852117
2006-04,4,LA-KH,0.0,3.1320452102115826,77.32355534987828
2006-05,5,LA-KH,13.0,5.319581895319349,78.72443512906842
2006-06,6,LA-KH,136.0,6.303506497342523,83.49251494212108
2006-07,7,LA-KH,235.0,13.51682281337159,90.26118338475216
2006-08,8,LA-KH,77.0,14.260657137490345,92.1074366087661
2006-09,9,LA-KH,10.0,6.569730887552304,83.09816094404171
2006-10,10,LA-KH,61.0,6.045637696375294,82.74606045570721
2006-11,11,LA-KH,9.0,0.5398864841716239,73.70351614773126
2006-12,12,LA-KH,0.0,0.5204886846162003,71.6638157044458
2007-01,1,LA-KH,0.0,0.3034121541612372,70.84184063312026
2007-02,2,LA-KH,0.0,0.8500561390571052,66.21483552543485
2007-03,3,LA-KH,0.0,2.599857930727525,75.30805765812542
2007-04,4,LA-KH,0.0,2.1274704596807066,70.00795233907861
2007-05,5,LA-KH,0.0,6.331383700677121,78.95038451454295
2007-06,6,LA-KH,8.0,8.497154183021822,85.24546792780613
2007-07,7,LA-KH,40.0,8.149231659421106,86.38033749937124
2007-08,8,LA-KH,100.0,15.57534586690715,90.78126955818765
