model,against,weighting,split_first_period,n_cells,mean_diff,crps_model,crps_against
climatology,reference,unweighted,200907,47,-6.089450542553189,51.11837406382978,57.20782460638298
climatology,reference,unweighted,200910,48,2.3171574791666663,29.698516229166668,27.38135875
climatology,reference_r1,unweighted,200801,45,0.03490879999999973,5.359555555555555,5.324646755555555
climatology,reference_r1,unweighted,200804,45,6.644888155555556,26.23410315555556,19.589215
climatology,reference_r1,unweighted,200807,45,11.660162533333331,33.693777777777775,22.033615244444448
climatology,reference_r1,unweighted,200810,45,4.091666911111113,21.7052214,17.61355448888889
climatology,reference_r1,unweighted,200901,48,0.1366452708333332,5.830577854166666,5.693932583333333
climatology,reference_r1,unweighted,200904,48,-1.5242299583333303,20.965904208333335,22.490134166666664
climatology,reference_r1,unweighted,200907,47,-5.693562404255314,51.11837406382978,56.8119364680851
climatology,reference_r1,unweighted,200910,48,-4.373340812499999,29.698516229166668,34.07185704166667
climatology,reference_r2,unweighted,200801,45,0.20536682222222183,5.359555555555555,5.154188733333333
climatology,reference_r2,unweighted,200804,45,4.321435844444444,26.23410315555556,21.91266731111111
climatology,reference_r2,unweighted,200807,45,12.092845822222221,33.693777777777775,21.600931955555556
climatology,reference_r2,unweighted,200810,45,5.186362244444445,21.7052214,16.518859155555557
climatology,reference_r2,unweighted,200901,48,0.007021833333333301,5.830577854166666,5.823556020833333
climatology,reference_r2,unweighted,200904,48,-3.5458308750000005,20.965904208333335,24.511735083333335
climatology,reference_r2,unweighted,200907,47,-6.3453993617021265,51.11837406382978,57.46377342553192
climatology,reference_r2,unweighted,200910,48,4.3723649375,29.698516229166668,25.326151291666665
climatology,reference_r3,unweighted,200801,45,0.26652097777777767,5.359555555555555,5.093034577777778
climatology,reference_r3,unweighted,200804,45,5.230022288888888,26.23410315555556,21.00408086666667
climatology,reference_r3,unweighted,200807,45,11.723693133333326,33.693777777777775,21.97008464444445
climatology,reference_r3,unweighted,200810,45,3.823828333333333,21.7052214,17.881393066666668
climatology,reference_r3,unweighted,200901,48,0.11109979166666684,5.830577854166666,5.7194780624999995
climatology,reference_r3,unweighted,200904,48,-3.6816463125000003,20.965904208333335,24.647550520833335
climatology,reference_r3,unweighted,200907,47,-6.263221659574465,51.11837406382978,57.381595723404246
climatology,reference_r3,unweighted,200910,48,4.546087624999999,29.698516229166668,25.15242860416667
climatology,reference_r4,unweighted,200801,45,0.30124673333333274,5.359555555555555,5.058308822222223
climatology,reference_r4,unweighted,200804,45,5.939179422222221,26.23410315555556,20.294923733333334
climatology,reference_r4,unweighted,200807,45,12.716130044444443,33.693777777777775,20.977647733333335
climatology,reference_r4,unweighted,200810,45,-0.32272384444444335,21.7052214,22.027945244444442
climatology,reference_r4,unweighted,200901,48,0.1385792291666665,5.830577854166666,5.691998625
climatology,reference_r4,unweighted,200904,48,0.7329965624999998,20.965904208333335,20.232907645833333
climatology,reference_r4,unweighted,200907,47,-6.055618744680852,51.11837406382978,57.17399280851064
climatology,reference_r4,unweighted,200910,48,4.723518166666666,29.698516229166668,24.974998062500003
persistence,reference,unweighted,200801,45,1.4542744555555553,6.611819177777777,5.157544722222222
persistence,reference,unweighted,200804,45,-0.39614272777777776,20.304079,20.70022172777778
persistence,reference,unweighted,200807,45,11.514717794444442,33.16028768888889,21.645569894444446
persistence,reference,unweighted,200810,45,0.4918560333333344,19.002294022222223,18.51043798888889
persistence,reference,unweighted,200901,48,11.09045578125,16.822697104166668,5.732241322916667
persistence,reference,unweighted,200904,48,-3.9313396249999997,19.039242229166668,22.970581854166667
persistence,reference,unweighted,200907,47,-11.778913606382977,45.428911,57.20782460638298
persistence,reference,unweighted,200910,48,10.434703854166665,37.81606260416667,27.38135875
persistence,reference_r1,unweighted,200801,45,1.287172422222222,6.611819177777777,5.324646755555555
persistence,reference_r1,unweighted,200804,45,0.7148640000000006,20.304079,19.589215
persistence,reference_r1,unweighted,200807,45,11.126672444444443,33.16028768888889,22.033615244444448
persistence,reference_r1,unweighted,200810,45,1.388739533333335,19.002294022222223,17.61355448888889
persistence,reference_r1,unweighted,200901,48,11.128764520833334,16.822697104166668,5.693932583333333
persistence,reference_r1,unweighted,200904,48,-3.4508919374999976,19.039242229166668,22.490134166666664
persistence,reference_r1,unweighted,200907,47,-11.383025468085101,45.428911,56.8119364680851
persistence,reference_r1,unweighted,200910,48,3.744205562500001,37.81606260416667,34.07185704166667
persistence,reference_r2,unweighted,200801,45,1.4576304444444443,6.611819177777777,5.154188733333333
persistence,reference_r2,unweighted,200804,45,-1.6085883111111106,20.304079,21.91266731111111
persistence,reference_r2,unweighted,200807,45,11.559355733333334,33.16028768888889,21.600931955555556
persistence,reference_r2,unweighted,200810,45,2.4834348666666672,19.002294022222223,16.518859155555557
persistence,reference_r2,unweighted,200901,48,10.999141083333335,16.822697104166668,5.823556020833333
persistence,reference_r2,unweighted,200904,48,-5.472492854166668,19.039242229166668,24.511735083333335
persistence,reference_r2,unweighted,200907,47,-12.034862425531914,45.428911,57.46377342553192
persistence,reference_r2,unweighted,200910,48,12.4899113125,37.81606260416667,25.326151291666665
persistence,reference_r3,unweighted,200801,45,1.5187846,6.611819177777777,5.093034577777778
persistence,reference_r3,unweighted,200804,45,-0.7000018666666665,20.304079,21.00408086666667
persistence,reference_r3,unweighted,200807,45,11.19020304444444,33.16028768888889,21.97008464444445
persistence,reference_r3,unweighted,200810,45,1.1209009555555558,19.002294022222223,17.881393066666668
persistence,reference_r3,unweighted,200901,48,11.103219041666668,16.822697104166668,5.7194780624999995
persistence,reference_r3,unweighted,200904,48,-5.608308291666667,19.039242229166668,24.647550520833335
persistence,reference_r3,unweighted,200907,47,-11.952684723404253,45.428911,57.381595723404246
persistence,reference_r3,unweighted,200910,48,12.663633999999997,37.81606260416667,25.15242860416667
persistence,reference_r4,unweighted,200801,45,1.553510355555555,6.611819177777777,5.058308822222223
persistence,reference_r4,unweighted,200804,45,0.00915526666666674,20.304079,20.294923733333334
persistence,reference_r4,unweighted,200807,45,12.182639955555555,33.16028768888889,20.977647733333335
persistence,reference_r4,unweighted,200810,45,-3.0256512222222214,19.002294022222223,22.027945244444442
persistence,reference_r4,unweighted,200901,48,11.130698479166668,16.822697104166668,5.691998625
persistence,reference_r4,unweighted,200904,48,-1.1936654166666674,19.039242229166668,20.232907645833333
persistence,reference_r4,unweighted,200907,47,-11.745081808510639,45.428911,57.17399280851064
persistence,reference_r4,unweighted,200910,48,12.841064541666666,37.81606260416667,24.974998062500003
