province,split,month,actual,stage1_mean,stage1_se,stage2_correction,stage2_se,stage2_abstained,final_mean,final_se,crps,fit_failed,error
LA-LP,1,2008-04,33.0,18.877355187647154,38.29165137978832,-2.6024369928081987,37.06995913506016,False,16.274918194838957,53.29570747880428,14.531815144960637,False,
LA-LP,1,2008-05,116.0,18.102771419400455,39.92139329047611,2.905931133651283,37.08306778053715,False,21.008702553051737,54.487352278017546,66.04181142444362,False,
LA-LP,1,2008-06,160.0,17.79040337715438,40.07855954834676,8.965710414287543,37.11182450385532,False,26.756113791441923,54.62214252000129,102.69041163566034,False,
LA-LP,2,2008-07,16.0,72.53945420901067,40.184268599961726,14.257349711525578,38.84990630889425,False,86.79680392053625,55.89356548945264,44.72352693897579,False,
LA-LP,2,2008-08,13.0,40.35769683176315,42.87406038926475,16.73344776869082,38.905306606790575,False,57.09114460045397,57.89480059928269,26.313894082472643,False,
LA-LP,2,2008-09,14.0,28.827161169600785,43.27230442891285,13.920422045901898,38.89185121510087,False,42.74758321550269,58.181340836440455,19.150838140713034,False,
LA-LP,3,2008-10,33.0,18.34223264598026,39.935882296884046,7.636098979601819,38.887099050335145,False,25.97833162558208,55.7411981157667,13.378841869509309,False,
LA-LP,3,2008-11,116.0,19.753297634560468,42.07060690318699,2.5139516369149084,38.88529592104561,False,22.267249271475375,57.28876158610667,63.85522953247849,False,
LA-LP,3,2008-12,161.0,19.95664028835607,42.320357911089005,-1.6234745306050749,38.89107308471934,False,18.333165757750994,57.476327817664675,110.48271145249245,False,
LA-LP,4,2009-01,0.0,79.13951689992676,41.56354713794579,-1.0960051718426236,40.698548129112716,False,78.04351172808414,58.17130109002158,50.06899268027042,False,
LA-LP,4,2009-02,0.0,49.12341154199642,44.63079494071072,-2.5312277324024786,40.69981180451165,False,46.59218380959394,60.40184217358305,27.78274069893848,False,
LA-LP,4,2009-03,0.0,38.11822452199973,45.17351943813309,-1.6296272569605748,40.69835347331991,False,36.488597265039154,60.80298375792654,22.692064544339964,False,
LA-LP,5,2009-04,0.0,16.172941839875904,41.57925288770908,-0.9666935734463573,40.508628045669504,False,15.206248266429547,58.04983390882756,15.146037076093565,False,
LA-LP,5,2009-05,0.0,22.66099606211003,43.98082046173353,0.4070008514169503,41.13579482667154,False,23.06799691352698,60.22014766263244,17.555898416207278,False,
LA-LP,5,2009-06,9.0,25.04584967828642,44.29857060793081,4.614669045537635,41.30152993463154,False,29.660518723824055,60.565499526108894,16.938589780758633,False,
LA-LP,6,2009-07,30.0,17.242417032437313,41.07677594701868,15.40071097618842,40.3469139199185,False,32.64312800862574,57.577556261644915,13.503982537425857,False,
LA-LP,6,2009-08,32.0,20.135861896657566,43.50903735495139,14.845190962334987,40.05922811330791,False,34.981052858992555,59.14201627091009,13.881124504148906,False,
LA-LP,6,2009-09,313.0,21.126024106566856,43.82063125959814,13.689585572393874,40.05096066357316,False,34.815609678960726,59.36604394824329,244.6907193596617,False,
LA-LP,7,2009-10,165.0,131.266509546058,47.998049563892586,13.204089212003247,46.30621501454728,False,144.47059875806124,66.69391509659162,18.087335136902066,False,
LA-LP,7,2009-11,87.0,68.93696974128883,51.101651610986416,2.242178212246623,46.9985902145415,False,71.17914795353546,69.42799348623743,17.65703456040287,False,
LA-LP,7,2009-12,0.0,47.70674518040604,51.61984102749229,-5.68360637537706,47.31868027987515,False,42.02313880502898,70.02617718491152,26.13403582359895,False,
LA-OU,0,2008-01,0.0,0.002038092365757095,0.5712735250673434,-0.07627323462002435,0.5622385051141735,False,-0.07423514225426725,0.8015395043763527,0.1900566609937874,False,
LA-OU,0,2008-02,0.0,0.0007828058355482215,0.6007935752838246,-0.06162678973693048,0.5622227699908661,False,-0.060843983901382265,0.8228288784422451,0.1940850403187768,False,
LA-OU,0,2008-03,0.0,0.001555952479635101,0.7349383831127196,-0.02901646834777262,0.5622156804472379,False,-0.027460515868137518,0.9253220511330579,0.216568204985329,False,
LA-OU,1,2008-04,0.0,4.0827751593962237e-07,0.5633573293146457,0.01340148906095927,0.5546105909699645,False,0.013401897338475209,0.7905468917835193,0.18483747470258458,False,
LA-OU,1,2008-05,0.0,-0.010784164695711676,0.5924660086086837,0.04127098272657758,0.5570543999578496,False,0.030486818030865906,0.8132192667842447,0.19050116451198262,False,
LA-OU,1,2008-06,0.0,3.1169234951389235e-07,0.7247477635997234,0.07560533297698269,0.5551631112665636,False,0.0756056446693322,0.9129432627244539,0.215846726481346,False,
LA-OU,2,2008-07,0.0,-0.003845135243670742,0.5557615930597336,0.07120452629759819,0.5476442700487582,False,0.06735939105392745,0.7802468806970843,0.18465826429330487,False,
LA-OU,2,2008-08,0.0,0.002568898716494304,0.5844766095029081,0.06173514435528359,0.547968213896367,False,0.0643040430717779,0.8011754305374008,0.18928858197384266,False,
LA-OU,2,2008-09,0.0,0.005105984873331131,0.7149754406420245,0.03320490614927814,0.5487570291021613,False,0.03831089102260927,0.9012902738353984,0.21127657786608284,False,
LA-OU,3,2008-10,0.0,0.00038718965338157646,0.548464543329156,-0.012449700175844213,0.540545630659232,False,-0.012062510522462638,0.7700668374329895,0.18003613067755925,False,
LA-OU,3,2008-11,0.0,0.00014871942227590276,0.5768023220073647,-0.046447729165607375,0.5405794319970765,False,-0.046299009743331475,0.7905232703541176,0.18582278822908702,False,
LA-OU,3,2008-12,0.0,0.00029559331373185617,0.7055866634391611,-0.06831441670129779,0.540567398085063,False,-0.06801882338756593,0.8888563728160265,0.20979677989949425,False,
LA-OU,4,2009-01,0.0,7.776691748592192e-08,0.5414487416400119,-0.069581143817038,0.5337660354970025,False,-0.06958106605012052,0.7603110682304577,0.1802194992511044,False,
LA-OU,4,2009-02,0.0,2.9871193635988536e-08,0.5694209852769313,-0.05506981200112311,0.5337590953005025,False,-0.055069782129929475,0.7804735935890221,0.18394228316898073,False,
LA-OU,4,2009-03,0.0,5.936960295025522e-08,0.6965537763669596,-0.025789165836521244,0.5337509359599495,False,-0.025789106466918295,0.8775404406688017,0.20537912542299155,False,
LA-OU,5,2009-04,0.0,1.5678292722176384e-11,0.5346939049421854,0.011967551718633512,0.5272455405082382,False,0.011967551734311804,0.7509230532938426,0.17556303384140992,False,
LA-OU,5,2009-05,0.0,6.022537408921985e-12,0.5623146507521489,0.044267460321147124,0.5273069024366679,False,0.04426746032716966,0.7708763427475672,0.1811637829665264,False,
LA-OU,5,2009-06,0.0,1.1969205985760598e-11,0.6878558182791426,0.06517893114056628,0.5273578719470552,False,0.06517893115253548,0.8667479171275784,0.20450909635063447,False,
LA-OU,6,2009-07,0.0,3.1628496209675085e-15,0.5281866991495299,0.06625673061181914,0.5210921540621715,False,0.0662567306118223,0.7419691517735961,0.17575328924451758,False,
LA-OU,6,2009-08,1.0,1.2149827987459523e-15,0.5554700284094312,0.05254108771658874,0.5211396425891411,False,0.052541087716589954,0.7616649391557366,0.5957777936097823,False,
LA-OU,6,2009-09,15.0,2.4145840419913026e-15,0.6794803855734932,0.024783143335511664,0.521162242017374,False,0.02478314333551408,0.8563315227665503,14.492083531456013,False,
LA-OU,7,2009-10,6.0,10.386386795892328,1.3903956176484975,0.12451003719716885,1.3743552482738197,False,10.510896833089497,1.9550069877199772,3.4219136401133734,False,
LA-OU,7,2009-11,13.0,13.389855979303233,1.6681465928766748,0.1200688936531973,1.3743600676656655,False,13.50992487295643,2.161383503897453,0.5528774914176492,False,
LA-OU,7,2009-12,18.0,11.434592992005687,2.070699378336594,0.11531901111630197,1.3743593887393204,False,11.549912003121989,2.4852886441738464,5.055299830652615,False,
LA-PH,0,2008-01,,0.03749040424662971,0.388467396929649,0.01911439153835719,0.3854043407610882,False,0.056604795784986894,0.5472142399049813,,False,
LA-PH,0,2008-02,,0.037262431085092335,0.38845290623213985,0.018073216679624724,0.38540424972157195,False,0.055335647764717055,0.5472038889332234,,False,
LA-PH,0,2008-03,,0.03726381735348356,0.3884530375009129,0.01772312943094087,0.3854042026876965,False,0.05498694678442443,0.5472039489925349,,False,
LA-PH,1,2008-04,,0.037263806389440456,0.3884530341822674,0.018157902903792808,0.3854042035623468,False,0.055421709293233264,0.5472039472527009,,False,
LA-PH,1,2008-05,,0.037263806440704525,0.3884530341995679,0.01926100824565837,0.385404245590191,False,0.0565248146863629,0.5472039768658439,,False,
LA-PH,1,2008-06,,0.03726380644039279,0.38845303421199473,0.020736838010869993,0.3854043115632814,False,0.05800064445126278,0.547204023340538,,False,
LA-PH,2,2008-07,,0.037263804333739006,0.3884530457643232,0.022189913839046862,0.38540437770029157,False,0.05945371817278587,0.5472040781227132,,False,
LA-PH,2,2008-08,,0.03726380433373899,0.38845304577675105,0.02323085585788605,0.3854044190583074,False,0.06049466019162504,0.5472041072606328,,False,
LA-PH,2,2008-09,,0.03726380433373899,0.38845304578917894,0.023580714618176048,0.3854044171634486,False,0.06084451895191504,0.5472041059348765,,False,
LA-PH,3,2008-10,,0.0372638108785978,0.38845306003111446,0.023145707528445213,0.3854043669224617,False,0.06040951840704301,0.5472040806595289,,False,
LA-PH,3,2008-11,,0.0372638108785978,0.38845306004348007,0.022042383633375955,0.3854042757910508,False,0.059306194511973755,0.5472040164830371,,False,
LA-PH,3,2008-12,,0.0372638108785978,0.3884530600558457,0.020566340230532557,0.38540416484470236,False,0.057830151109130354,0.5472039383505869,,False,
LA-PH,4,2009-01,0.0,0.037035851437368615,0.3884386865220543,0.0,0.0,True,0.037035851437368615,0.3884386865220543,0.09218384834074103,False,
LA-PH,4,2009-02,0.0,0.03703723756358801,0.3884388169855023,0.0,0.0,True,0.03703723756358801,0.3884388169855023,0.09218398364875188,False,
LA-PH,4,2009-03,0.0,0.037037229134999364,0.38843881620604087,0.0,0.0,True,0.037037229134999364,0.38843881620604087,0.09218398282916102,False,
LA-PH,5,2009-04,0.0,0.03626246023326497,0.38307160509256,0.0,0.0,True,0.03626246023326497,0.38307160509256,0.09089033345476899,False,
LA-PH,5,2009-05,0.0,0.03605091679014343,0.3830584103475442,0.0,0.0,True,0.03605091679014343,0.3830584103475442,0.09087138885840362,False,
LA-PH,5,2009-06,0.0,0.036052150866100606,0.3830585249155628,0.0,0.0,True,0.036052150866100606,0.3830585249155628,0.09087150776211106,False,
LA-PH,6,2009-07,0.0,0.03530879262569237,0.3779084559204473,0.0,0.0,True,0.03530879262569237,0.3779084559204473,0.08963045234430914,False,
LA-PH,6,2009-08,,0.03511412817976793,0.37789630248727296,0.0,0.0,True,0.03511412817976793,0.37789630248727296,,False,
LA-PH,6,2009-09,0.0,0.03511520140413266,0.3778964007977193,0.0,0.0,True,0.03511520140413266,0.3778964007977193,0.08961330507100343,False,
LA-PH,7,2009-10,0.0,0.03470864651884638,0.37458030079334176,0.0,0.0,True,0.03470864651884638,0.37458030079334176,0.08881965852169993,False,
LA-PH,7,2009-11,0.0,0.03451942596354253,0.3745686225145414,0.0,0.0,True,0.03451942596354253,0.3745686225145414,0.08880303734813619,False,
LA-PH,7,2009-12,0.0,0.03451920966863857,0.3745686028404268,0.0,0.0,True,0.03451920966863857,0.3745686028404268,0.08880301693500173,False,
LA-SL,0,2008-01,0.0,7.1019642786888655,13.195504782771753,1.1673201514977503,13.021186929894574,False,8.269284430186616,18.53841027530164,5.77995536223578,False,
LA-SL,0,2008-02,1.0,7.1577980365530856,14.723273757946362,1.1700666757772358,13.021205872250647,False,8.32786471233032,19.655192507807364,5.670771303430216,False,
LA-SL,0,2008-03,5.0,7.17912400828643,15.117977741805367,1.1730425711790733,13.021192878491725,False,8.352166579465504,19.952561614504692,4.886965487822522,False,
LA-SL,1,2008-04,2.0,5.698058027008456,13.025327792893624,1.1194186319099084,12.861416948079682,False,6.817476658918364,18.30505968372347,4.7807004203822485,False,
LA-SL,1,2008-05,105.0,6.025438329304205,14.536195232205829,1.121866572929293,12.861425983072317,False,7.147304902233498,19.409205294057024,86.90222530530747,False,
LA-SL,1,2008-06,226.0,6.174285523348434,14.921832157101784,1.1219965500195086,12.861424502638739,False,7.2962820733679425,19.699678047160898,207.58936477317945,False,
LA-SL,2,2008-07,78.0,248.22334877599627,18.892039224304572,1.5367954443030278,18.662116993055474,False,249.7601442202993,26.55529620838661,156.7779227118925,False,
LA-SL,2,2008-08,63.0,243.29510466031275,33.938530951825236,1.5336217904303444,18.6630467998409,False,244.8287264507431,38.73155301586875,159.9768080699649,False,
LA-SL,2,2008-09,85.0,244.52603183755488,42.665844836416404,1.5300668532220554,18.662660388064936,False,246.05609869077693,46.56897259297663,134.78879035319878,False,
LA-SL,3,2008-10,91.0,66.49754350062896,22.833019674493134,1.4439640989757412,22.515553592476518,False,67.9415075996047,32.06706941757342,13.837714338868894,False,
LA-SL,3,2008-11,21.0,56.674447919453456,26.692457745257272,1.0180066800476597,22.4806215037205,False,57.69245459950112,34.89793179653897,22.27100522381971,False,
LA-SL,3,2008-12,8.0,51.408968572894935,28.192719653384387,0.9511767454745053,22.470552457824724,False,52.36014531836944,36.05211740264612,27.818948754782422,False,
LA-SL,4,2009-01,1.0,18.4969523426646,23.14543034390563,0.5704829301415977,22.753291229567573,False,19.067435272806197,32.456481749907894,11.496804769741589,False,
LA-SL,4,2009-02,24.0,24.21726506837914,26.992751499559734,1.5886378080149215,22.740580865855254,False,25.805902876394065,35.29507970855833,8.285137300709959,False,
LA-SL,4,2009-03,25.0,27.329549339535628,28.396665925416148,2.82299164361867,22.738005495348148,False,30.1525409831543,36.378393719159355,8.792107222690564,False,
LA-SL,5,2009-04,19.0,26.842542275155317,22.92385331542191,4.070425888771024,22.52469554137854,False,30.91296816392634,32.13821650401245,9.252326831623071,False,
LA-SL,5,2009-05,122.0,27.420438789099144,26.761771561128008,3.158690471760594,24.796610808240537,False,30.579129260859737,36.483754256728446,70.98074839681124,False,
LA-SL,5,2009-06,42.0,27.470065216601924,28.159433136591325,2.288423467282368,27.967280865691926,False,29.75848868388429,39.687812658228665,10.769352472213816,False,
LA-SL,6,2009-07,164.0,38.30293631797796,24.585117265893924,5.815437123309389,24.425132151722003,False,44.118373441287346,34.65566435096634,100.33402537698312,False,
LA-SL,6,2009-08,127.0,38.207745778834145,27.994374339147406,3.446019412391909,24.09500789103543,False,41.65376519122606,36.935814596531834,64.76959056058534,False,
LA-SL,6,2009-09,91.0,39.03701958054436,29.108141992362093,1.1953539957991504,24.224343044261094,False,40.23237357634351,37.86954879812478,32.56316847384354,False,
LA-SL,7,2009-10,94.0,76.82579581178155,26.66034569558023,-1.413392145621441,25.95675961243376,False,75.4124036661601,37.209238129603186,12.324757225496825,False,
LA-SL,7,2009-11,44.0,74.87990750481944,30.84341211943889,-0.8629079411607474,26.236193787106153,False,74.0169995636587,40.49264051163047,17.95475285343041,False,
LA-SL,7,2009-12,17.0,72.46728517361484,32.43831563438517,-2.169050117331663,25.95885233937841,False,70.29823505628318,41.54643589976942,33.781194537136535,False,
LA-SV,0,2008-01,1.0,-11.485014460641358,218.57726293087973,-14.286253528097104,214.8045997581836,False,-25.77126798873846,306.4588650171967,72.55029198360086,False,
LA-SV,0,2008-02,1.0,-19.622384647363237,333.8632680799089,2.90109049389866,214.8097499100752,False,-16.721294153464576,396.99862774249755,93.09211467512895,False,
LA-SV,0,2008-03,1.0,-14.902385928129892,419.5674617069116,18.54813134975369,214.80356075783686,False,3.645745421623797,471.3570033821779,110.15968873032686,False,
LA-SV,1,2008-04,0.0,6.134848383008844,215.5552457286874,30.044039074272273,211.87042652226165,False,36.17888745728112,302.24682230898617,72.35916620931668,False,
LA-SV,1,2008-05,1.0,21.4969700231047,329.25670049461996,32.76030796347476,211.89858439284458,False,54.25727798657946,391.5494667194624,94.38858688766588,False,
LA-SV,1,2008-06,10.0,53.563041180923975,413.7805186935503,25.74762827475096,211.9645761080677,False,79.31066945567494,464.91214135035915,112.76231192579746,False,
LA-SV,2,2008-07,11.0,68.48153230416375,212.66465118739603,9.241105034092824,209.43371849347736,False,77.72263733825658,298.47736313942124,75.67838977731655,False,
LA-SV,2,2008-08,4.0,57.324095448401025,324.8812039372836,-2.543790511200505,209.35712631973644,False,54.78030493720052,386.4947645345237,92.97975032701662,False,
LA-SV,2,2008-09,2.0,71.75182342727561,408.3002468181691,-20.44482961742043,209.41665017254098,False,51.30699380985518,458.87299432551725,109.34794013113438,False,
LA-SV,3,2008-10,10.0,-91.33206760686907,209.9464903725708,-23.61122213371743,207.44516842148658,False,-114.94328974058651,295.1457719859441,89.76534808625814,False,
LA-SV,3,2008-11,2.0,-120.43852765790048,320.8450657454486,-31.769523592731222,206.69983367824312,False,-152.2080512506317,381.6626487564831,113.7166873856286,False,
LA-SV,3,2008-12,0.0,-124.8062589723537,403.28599210069126,-26.96770925698473,206.70266796877976,False,-151.77396822933844,453.17279747360215,125.99549320276252,False,
LA-SV,4,2009-01,0.0,0.4977305752942491,207.46727067540706,-11.750855775930045,204.50570464153975,False,-11.253125200635797,291.31641153981576,68.25257750709767,False,
LA-SV,4,2009-02,0.0,0.5079059766198158,317.27911444898604,2.2422760862036935,204.49985038293264,False,2.750182062823509,377.4734762498878,88.2216490867879,False,
LA-SV,4,2009-03,0.0,0.5084451142483696,398.8999623012318,15.696503889903605,204.50375838238503,False,16.204949004151974,448.2666250307345,104.99133882757799,False,
LA-SV,5,2009-04,0.0,-0.3064215356613521,204.87915025094836,24.759153696877494,201.971756794005,False,24.45273216121614,287.69438081062236,68.06138366853283,False,
LA-SV,5,2009-05,0.0,-0.0007752776307878295,313.3210514403191,27.416968142251896,202.0012725221796,False,27.41619286462111,372.79296583525684,87.92385278330157,False,
LA-SV,5,2009-06,1.0,2.750390050629197,393.9235832083245,22.773011079338808,202.01865747831113,False,25.523401129968004,442.70455992346064,103.99964134263152,False,
LA-SV,6,2009-07,13.0,1.0361822460233652,202.38751481426056,11.197572129880738,199.68737680540625,False,12.233754375904104,284.3162932512255,66.44411352686849,False,
LA-SV,6,2009-08,34.0,-1.117871797687873,309.5116056220584,-3.1671423948296944,199.6693793082963,False,-4.2850141925175675,368.3277006255502,87.6624773599187,False,
LA-SV,6,2009-09,48.0,-1.7299920559817874,389.1348195159383,-15.183002709339377,199.6790914769745,False,-16.912994765321166,437.3758650551855,106.04892961391155,False,
LA-SV,7,2009-10,16.0,52.38303155902,199.9992431007222,-25.22532036341325,197.47781369196287,False,27.157711195606748,281.06437721884885,65.86001733888976,False,
LA-SV,7,2009-11,33.0,50.04089371607333,305.87395208687406,-26.060001644238582,197.358474742523,False,23.980892071834745,364.0181892679793,85.15836642347969,False,
LA-SV,7,2009-12,4.0,49.435096057151114,384.5690347848663,-21.615954263264104,197.3489958161074,False,27.81914179388701,432.24989145746434,101.53812955192348,False,
LA-VT,0,2008-01,29.0,22.13084382532213,155.4562732467316,-25.990273035940433,149.65774951134557,False,-3.859429210618302,215.78715179677204,52.42072720427697,False,
LA-VT,0,2008-02,12.0,16.420554944247673,225.65272403392328,-19.513653761115478,149.11493565932972,False,-3.093098816867805,270.47073021052756,63.543569662123396,False,
LA-VT,0,2008-03,26.0,19.472313008862173,279.17942127827797,8.292503100402994,149.11368102767577,False,27.76481610926517,316.50598593849315,73.96978496475896,False,
LA-VT,1,2008-04,4.0,18.685443161432634,153.31154803778543,39.73015503188552,147.13982435318772,False,58.41559819331816,212.49602036845096,55.18819234060934,False,
LA-VT,1,2008-05,17.0,19.081639603228,222.5285107848952,55.94205678562701,147.2243386782331,False,75.023696388855,266.8219331527794,67.36904059398405,False,
LA-VT,1,2008-06,60.0,36.16065182233108,275.30948330428737,56.89240193720507,147.2188042571909,False,93.05305375953616,312.19975644479734,74.3542615189563,False,
LA-VT,2,2008-07,132.0,118.13656938690869,151.27480616496433,32.13509136963818,145.36987941715344,False,150.27166075654688,209.8010219755978,49.66387567555507,False,
LA-VT,2,2008-08,144.0,122.37915075288159,219.55824536828024,12.458919771897017,145.3814071781464,False,134.8380705247786,263.3278881210571,61.6655627085938,False,
LA-VT,2,2008-09,158.0,144.61899619116025,271.6274270518166,-22.04231590803628,145.65707794318996,False,122.57668028312398,308.21655290029196,73.65104914678314,False,
LA-VT,3,2008-10,95.0,134.65172861087245,149.2973075785225,-29.333589330427454,143.54209465691895,False,105.318139280445,207.1087129714533,48.605299386031305,False,
LA-VT,3,2008-11,129.0,96.94525957965112,216.69120649424838,-50.586826106654435,143.48370287068698,False,46.35843347299669,259.88969191065775,71.13124591050317,False,
LA-VT,3,2008-12,91.0,82.55978706105346,268.0809850581541,-52.914681092270776,143.47568226726744,False,29.64510596878268,304.06033274961754,75.97979184889961,False,
LA-VT,4,2009-01,38.0,66.41542565091103,147.61070373872084,-41.65749633792242,142.18037437172364,False,24.757929312988615,204.9492100856305,48.236813206083966,False,
LA-VT,4,2009-02,20.0,60.5065330325019,214.07859640445633,-17.617863077698715,142.13048535236217,False,42.888669954803184,256.96443393006774,60.864111498954045,False,
LA-VT,4,2009-03,19.0,65.27820871086064,264.7697018725521,7.529329277653683,142.1291340683921,False,72.80753798851433,300.5057167188523,74.06008776798184,False,
LA-VT,5,2009-04,33.0,11.14809837221609,145.79583486797426,34.40084538431529,140.3961904518716,False,45.54894375653138,202.4043373009774,47.61116538170358,False,
LA-VT,5,2009-05,54.0,15.562225578206796,211.4742487477437,47.33167171517955,140.4045795208465,False,62.893897293386345,253.84011470578935,59.44546512070621,False,
LA-VT,5,2009-06,104.0,30.26691790774965,261.5558586899332,48.36671045622568,140.4053373368753,False,78.63362836397533,296.85876434377013,70.23859917597129,False,
LA-VT,6,2009-07,302.0,130.486556731197,144.07459620331153,36.60546190345057,138.74157912616084,False,167.09201863464756,200.0167869194184,81.72790102377851,False,
LA-VT,6,2009-08,356.0,134.77769955289847,209.00280076241657,15.137817927530104,138.75223043510152,False,149.91551748042858,250.86720028184217,122.60918293471165,False,
LA-VT,6,2009-09,470.0,139.58842310234496,258.51249864263843,-10.190962756895496,138.76425839451014,False,129.39746034544947,293.4011441051969,210.72002446227103,False,
LA-VT,7,2009-10,527.0,454.8143895911099,143.52451401612842,-28.178396745233144,138.0133071354888,False,426.63599284587673,199.11544156604378,66.29745629979753,False,
LA-VT,7,2009-11,521.0,467.3544406338932,208.90375341569944,-55.09432612757572,138.33065090444583,False,412.2601145063175,250.5516856275667,77.09002656322164,False,
LA-VT,7,2009-12,366.0,454.3577649550559,258.84032155317107,-49.3663600518548,138.03223187743822,False,404.9914049032011,293.3448637675728,70.61779589641417,False,
LA-XA,0,2008-01,0.0,12.007580844264966,44.4086430753409,-5.079931706500845,44.25276041565672,False,6.927649137764122,62.6931765361952,14.956164837603811,False,
LA-XA,0,2008-02,0.0,15.559567206370208,46.788416373047404,-2.305527662569953,44.25695326184488,False,13.254039543800255,64.40367861169712,16.135159807148295,False,
LA-XA,0,2008-03,0.0,16.705741583381936,47.06933971147554,1.1366694291855846,44.259386495107904,False,17.84241101256752,64.6097208924294,17.052278622692764,False,
LA-XA,1,2008-04,0.0,11.326357840841244,43.83059131038296,4.039144755026256,43.67778328639568,False,15.3655025958675,61.87785942832189,15.974959167632868,False,
LA-XA,1,2008-05,2.0,15.00037299717875,46.21213428787435,6.24833681724362,43.68731361691335,False,21.24870981442237,63.59357456931537,17.16825668747331,False,
LA-XA,1,2008-06,6.0,16.41757865200633,46.4960498562039,6.774885765407837,43.682699727368686,False,23.19246441741417,63.79702898804971,16.746296917904292,False,
LA-XA,2,2008-07,19.0,15.197158160638157,43.25967673630774,4.530174701021812,43.29237806140107,False,19.727332861659967,61.20154924134785,14.30594298902847,False,
LA-XA,2,2008-08,7.0,16.515420915422165,45.63149741861225,2.0016137475327263,43.199987296064535,False,18.51703466295489,62.836871811420984,15.524437321012645,False,
LA-XA,2,2008-09,1.0,18.43408256951937,45.9158919647441,-0.8330919013783302,43.31185113132905,False,17.600990668141037,63.12040544340999,16.482790385572184,False,
LA-XA,3,2008-10,3.0,10.46372084700269,42.721090139411565,-4.4003103890526605,42.706941196713316,False,6.06341045795003,60.40674108970999,14.1787163463185,False,
LA-XA,3,2008-11,2.0,14.27084899047853,45.06601171650959,-6.197983677557632,42.66983881119923,False,8.072865312920898,62.061747930640045,14.74039802331794,False,
LA-XA,3,2008-12,1.0,15.558617340347048,45.34687489328094,-6.589504316545589,42.66767713593125,False,8.969113023801459,62.264514249795155,14.957251331728374,False,
LA-XA,4,2009-01,0.0,10.883203313576795,42.195848981892844,-5.613578273183055,42.12275779297412,False,5.2696250403937395,59.62228103140863,14.119113251253541,False,
LA-XA,4,2009-02,0.0,14.147752523686234,44.53253414680373,-3.070710118702095,42.12433375002279,False,11.07704240498414,61.299315586877064,15.121726180935378,False,
LA-XA,4,2009-03,0.0,15.222469332434105,44.81406547581328,0.08664616817185544,42.127385410472094,False,15.30911550060596,61.506235992726275,15.886064894813943,False,
LA-XA,5,2009-04,0.0,10.250093669697243,41.698441976535456,2.8185503468228976,41.623889519274805,False,13.06864401652014,58.91780920895896,14.920521659943063,False,
LA-XA,5,2009-05,1.0,13.715490149806458,44.032569673442396,4.844253908964277,41.628936259544005,False,18.559744058770736,60.59567250346956,16.17685760194045,False,
LA-XA,5,2009-06,14.0,14.979993313015424,44.3159761334111,5.320868897225751,41.629022700164,False,20.300862210241174,60.801984109302154,14.469376159518475,False,
LA-XA,6,2009-07,11.0,15.35473965657499,41.20686581948109,3.519201833092356,41.17556398813914,False,18.873941489667345,58.253178972533846,14.037424986517337,False,
LA-XA,6,2009-08,37.0,15.22041276629639,43.525840699777724,1.1779828530459866,41.18636377480624,False,16.398395619342377,59.92341253310845,16.8019262127513,False,
LA-XA,6,2009-09,11.0,15.103717584975408,43.808256418284635,-1.7613771490325703,41.18920195444208,False,13.342340435942837,60.13080481794662,14.088663442373864,False,
LA-XA,7,2009-10,5.0,13.91618378839639,40.779618406365046,-4.5672143938678955,40.745627933890376,False,9.348969394528496,57.64705953555458,13.602655964742384,False,
LA-XA,7,2009-11,5.0,14.822220776000654,43.05018361142741,-6.5480880811654485,40.74782342019335,False,8.274132694835206,59.276499748727325,13.92474922086629,False,
LA-XA,7,2009-12,0.0,15.098340805371814,43.32360273965809,-7.076305991071526,40.74673748933882,False,8.022034814300287,59.47462627346893,14.329933768425814,False,
LA-XE,0,2008-01,0.0,0.8473909514443554,2.0896358377178466,-0.12865907328053677,1.9173174958402877,False,0.7187318781638186,2.835962678550273,0.7350317937746721,False,
LA-XE,0,2008-02,0.0,0.8817870312997993,2.094279522424567,-0.133962324362416,1.917526383755841,False,0.7478247069373833,2.839527099790848,0.741703462047507,False,
LA-XE,0,2008-03,0.0,0.8537362673134745,2.0962835743286568,0.0,0.0,True,0.8537362673134745,2.0962835743286568,0.6267149614031841,False,
LA-XE,1,2008-04,0.0,0.48528207957358643,1.8955775743908212,0.0,0.0,True,0.48528207957358643,1.8955775743908212,0.49228096084397027,False,
LA-XE,1,2008-05,0.0,0.6741022025684368,2.039907403372344,0.08025300053375797,1.8995495012438068,False,0.7543552031021947,2.787384171944889,0.7323493104143695,False,
LA-XE,1,2008-06,5.0,0.7473829215831951,2.0632135486702015,0.17382473454116384,1.8991840969587386,False,0.921207656124359,2.8042379324082445,2.678850252927814,False,
LA-XE,2,2008-07,0.0,2.363495274936344,1.9169836747593176,0.3068270121623674,1.9260209955035061,False,2.670322287098711,2.7174221763307327,1.6051315825763668,False,
LA-XE,2,2008-08,0.0,1.443838621998147,2.058512759019054,0.32675312717826005,1.9250524553947794,False,1.770591749176407,2.8183863707919303,1.0883623885919957,False,
LA-XE,2,2008-09,1.0,1.1231430416290955,2.0807165322600887,0.2638916667796993,1.9264814119434344,False,1.3870347084087948,2.8356149100651904,0.6837110649419235,False,
LA-XE,3,2008-10,0.0,0.854753238257536,1.904719771578398,0.09232559234897383,1.9179638245714397,False,0.9470788306065099,2.7030617160187758,0.7627353352910716,False,
