model,against,weighting,split_first_period,n_cells,mean_diff,crps_model,crps_against
persistence,reference_r3,unweighted,200810,228,5.99606875877193,16.284771758771928,10.288703
persistence,reference_r3,unweighted,200901,228,0.35161282456140375,6.436968877192983,6.085356052631579
persistence,reference_r3,unweighted,200904,228,-3.4848560877192982,17.805000307017544,21.289856394736844
persistence,reference_r3,unweighted,200907,228,1.895419736842105,16.59928380263158,14.703864065789473
persistence,reference_r3,unweighted,200910,228,1.5331023815789475,9.689930578947369,8.156828197368421
persistence,reference_r4,unweighted,200801,228,0.4434942149122808,6.743836166666667,6.300341951754386
persistence,reference_r4,unweighted,200804,228,6.762018671052632,24.023260184210525,17.261241513157895
persistence,reference_r4,unweighted,200807,228,-2.3308763070175442,23.283152118421054,25.614028425438594
persistence,reference_r4,unweighted,200810,228,6.062776776315789,16.284771758771928,10.221994982456142
persistence,reference_r4,unweighted,200901,228,0.3391501842105266,6.436968877192983,6.0978186929824565
persistence,reference_r4,unweighted,200904,228,-3.3406876271929824,17.805000307017544,21.145687934210528
persistence,reference_r4,unweighted,200907,228,1.9428485482456141,16.59928380263158,14.656435254385965
persistence,reference_r4,unweighted,200910,228,1.5110218201754388,9.689930578947369,8.17890875877193
climatology,reference,unweighted,200801,228,2.5025570504385963,8.8075,6.304942949561403
climatology,reference,unweighted,200804,228,5.928325596491228,23.266798245614034,17.338472649122807
climatology,reference,unweighted,200807,228,6.562458428728071,32.02934210526316,25.466883676535087
climatology,reference,unweighted,200810,228,3.1848595098684207,13.437982456140352,10.25312294627193
climatology,reference,unweighted,200901,228,1.0003309539473682,7.107183495614035,6.106852541666667
climatology,reference,unweighted,200904,228,-3.850638015350877,17.390312285087717,21.240950300438595
climatology,reference,unweighted,200907,228,5.287700587719298,19.943199092105264,14.655498504385964
climatology,reference,unweighted,200910,228,0.6470767850877195,8.82740072368421,8.18032393859649
climatology,reference_r1,unweighted,200801,228,2.507025644736842,8.8075,6.300474355263158
climatology,reference_r1,unweighted,200804,228,5.843950640350878,23.266798245614034,17.422847605263158
climatology,reference_r1,unweighted,200807,228,6.6090621315789475,32.02934210526316,25.42027997368421
climatology,reference_r1,unweighted,200810,228,3.185317298245614,13.437982456140352,10.252665157894738
climatology,reference_r1,unweighted,200901,228,1.0308348991228067,7.107183495614035,6.076348596491228
climatology,reference_r1,unweighted,200904,228,-3.9829135263157895,17.390312285087717,21.373225811403508
climatology,reference_r1,unweighted,200907,228,5.26418475,19.943199092105264,14.679014342105264
climatology,reference_r1,unweighted,200910,228,0.6556653859649123,8.82740072368421,8.171735337719298
climatology,reference_r2,unweighted,200801,228,2.5143015833333333,8.8075,6.293198416666667
climatology,reference_r2,unweighted,200804,228,5.926308745614035,23.266798245614034,17.3404895
climatology,reference_r2,unweighted,200807,228,6.594171070175438,32.02934210526316,25.435171035087716
climatology,reference_r2,unweighted,200810,228,3.1888538114035088,13.437982456140352,10.249128644736842
climatology,reference_r2,unweighted,200901,228,0.9392966710526311,7.107183495614035,6.167886824561403
climatology,reference_r2,unweighted,200904,228,-3.7647187763157897,17.390312285087717,21.15503106140351
climatology,reference_r2,unweighted,200907,228,5.3605187368421054,19.943199092105264,14.58268035526316
climatology,reference_r2,unweighted,200910,228,0.6135772631578947,8.82740072368421,8.213823460526315
climatology,reference_r3,unweighted,200801,228,2.4817429254385965,8.8075,6.325757074561403
climatology,reference_r3,unweighted,200804,228,5.93748626754386,23.266798245614034,17.329311978070177
climatology,reference_r3,unweighted,200807,228,6.631286833333334,32.02934210526316,25.398055271929827
climatology,reference_r3,unweighted,200810,228,3.1492794561403508,13.437982456140352,10.288703
climatology,reference_r3,unweighted,200901,228,1.0218274429824559,7.107183495614035,6.085356052631579
climatology,reference_r3,unweighted,200904,228,-3.899544109649123,17.390312285087717,21.289856394736844
climatology,reference_r3,unweighted,200907,228,5.239335026315789,19.943199092105264,14.703864065789473
climatology,reference_r3,unweighted,200910,228,0.6705725263157895,8.82740072368421,8.156828197368421
climatology,reference_r4,unweighted,200801,228,2.5071580482456137,8.8075,6.300341951754386
climatology,reference_r4,unweighted,200804,228,6.0055567324561405,23.266798245614034,17.261241513157895
climatology,reference_r4,unweighted,200807,228,6.415313679824561,32.02934210526316,25.614028425438594
climatology,reference_r4,unweighted,200810,228,3.2159874736842102,13.437982456140352,10.221994982456142
climatology,reference_r4,unweighted,200901,228,1.0093648026315787,7.107183495614035,6.0978186929824565
climatology,reference_r4,unweighted,200904,228,-3.755375649122807,17.390312285087717,21.145687934210528
climatology,reference_r4,unweighted,200907,228,5.286763837719298,19.943199092105264,14.656435254385965
climatology,reference_r4,unweighted,200910,228,0.6484919649122809,8.82740072368421,8.17890875877193
