model,against,weighting,split_first_period,n_cells,mean_diff,crps_model,crps_against
persistence,reference_r2,unweighted,200907,47,-11.738759531914894,45.428911,57.16767053191489
persistence,reference_r2,unweighted,200910,48,12.524259249999998,37.81606260416667,25.29180335416667
persistence,reference_r3,unweighted,200801,45,1.5302063111111113,6.611819177777777,5.081612866666667
persistence,reference_r3,unweighted,200804,45,-0.44915215555555554,20.304079,20.753231155555554
persistence,reference_r3,unweighted,200807,45,11.904279133333327,33.16028768888889,21.25600855555556
persistence,reference_r3,unweighted,200810,45,1.2717501111111125,19.002294022222223,17.73054391111111
persistence,reference_r3,unweighted,200901,48,11.168532354166667,16.822697104166668,5.6541647500000005
persistence,reference_r3,unweighted,200904,48,-6.031539687499998,19.039242229166668,25.070781916666665
persistence,reference_r3,unweighted,200907,47,-12.512304361702116,45.428911,57.94121536170212
persistence,reference_r3,unweighted,200910,48,12.376637749999999,37.81606260416667,25.43942485416667
persistence,reference_r4,unweighted,200801,45,1.3693273999999995,6.611819177777777,5.2424917777777775
persistence,reference_r4,unweighted,200804,45,0.7249167777777797,20.304079,19.57916222222222
persistence,reference_r4,unweighted,200807,45,11.150363533333335,33.16028768888889,22.009924155555552
persistence,reference_r4,unweighted,200810,45,2.52030688888889,19.002294022222223,16.481987133333334
persistence,reference_r4,unweighted,200901,48,11.175437895833333,16.822697104166668,5.647259208333334
persistence,reference_r4,unweighted,200904,48,-3.3358082916666674,19.039242229166668,22.375050520833337
persistence,reference_r4,unweighted,200907,47,-11.98219814893617,45.428911,57.41110914893617
persistence,reference_r4,unweighted,200910,48,4.072998666666666,37.81606260416667,33.7430639375
