model,against,weighting,split_first_period,n_cells,mean_diff,crps_model,crps_against
ensemble,reference_r2,unweighted,200910,189,-6.677473465608467,58.88970648148148,65.56717994708994
ensemble,reference_r3,unweighted,200801,189,-4.245282560846561,14.890929582010582,19.136212142857143
ensemble,reference_r3,unweighted,200804,189,-0.7571881164021147,33.665149386243385,34.4223375026455
ensemble,reference_r3,unweighted,200807,189,4.307421206349207,82.360547989418,78.05312678306878
ensemble,reference_r3,unweighted,200810,189,-10.036967820105813,74.92641112698412,84.96337894708994
ensemble,reference_r3,unweighted,200901,189,1.1144399576719564,22.73749301058201,21.623053052910052
ensemble,reference_r3,unweighted,200904,189,-2.0488918306878308,43.43532618518518,45.48421801587302
ensemble,reference_r3,unweighted,200907,189,-5.886127486772486,90.41629621693122,96.30242370370371
ensemble,reference_r3,unweighted,200910,189,-6.592979291005295,58.88970648148148,65.48268577248678
ensemble,reference_r4,unweighted,200801,189,-4.175708809523809,14.890929582010582,19.06663839153439
ensemble,reference_r4,unweighted,200804,189,-0.9671812751322763,33.665149386243385,34.63233066137566
ensemble,reference_r4,unweighted,200807,189,-50.79695308465609,82.360547989418,133.15750107407408
ensemble,reference_r4,unweighted,200810,189,-10.672435650793643,74.92641112698412,85.59884677777778
ensemble,reference_r4,unweighted,200901,189,1.4181719365079364,22.73749301058201,21.31932107407407
ensemble,reference_r4,unweighted,200904,189,-2.722785894179895,43.43532618518518,46.158112079365075
ensemble,reference_r4,unweighted,200907,189,-5.541267386243387,90.41629621693122,95.9575636031746
ensemble,reference_r4,unweighted,200910,189,-7.345057052910055,58.88970648148148,66.23476353439153
persistence,reference,unweighted,200801,189,15.175400691798941,34.31856477248677,19.143164080687832
persistence,reference,unweighted,200804,189,1.5819990251322762,36.06857103174603,34.486572006613756
persistence,reference,unweighted,200807,189,-24.832375310846558,67.23215127513228,92.06452658597884
persistence,reference,unweighted,200810,189,-6.645179502645502,78.49209103174603,85.13727053439153
persistence,reference,unweighted,200901,189,47.36973797354498,68.86675567195768,21.497017698412698
persistence,reference,unweighted,200904,189,-0.854146055555555,45.04238695238095,45.89653300793651
persistence,reference,unweighted,200907,189,-12.425851376984129,84.13558478306878,96.5614361600529
persistence,reference,unweighted,200910,189,5.449693611111111,71.22492105291005,65.77522744179893
persistence,reference_r1,unweighted,200801,189,15.264442455026455,34.31856477248677,19.05412231746032
persistence,reference_r1,unweighted,200804,189,1.5641359576719591,36.06857103174603,34.504435074074074
persistence,reference_r1,unweighted,200807,189,-11.176287677248677,67.23215127513228,78.40843895238095
persistence,reference_r1,unweighted,200810,189,-7.145744693121694,78.49209103174603,85.63783572486773
