model,against,weighting,split_first_period,n_cells,mean_diff,crps_model,crps_against
climatology,reference_r1,cases,200807,45,14.317439929073032,78.68306882022472,64.36562889115169
climatology,reference_r1,cases,200810,45,6.5380255312735525,61.80635291710625,55.268327385832706
climatology,reference_r1,cases,200901,48,4.049123141509431,29.6791279504717,25.630004808962262
climatology,reference_r1,cases,200904,48,1.5458485058184672,73.77407301784329,72.22822451202482
climatology,reference_r1,cases,200907,47,-49.342752598228664,117.50881418840581,166.85156678663446
climatology,reference_r1,cases,200910,48,-1.379604831289647,154.84685104059196,156.22645587188163
climatology,reference_r2,cases,200801,45,2.8093121827411114,36.16154822335025,33.35223604060914
climatology,reference_r2,cases,200804,45,10.014660093889708,107.8175260804769,97.8028659865872
climatology,reference_r2,cases,200807,45,7.718604799157299,78.68306882022472,70.96446402106741
climatology,reference_r2,cases,200810,45,2.108821347400152,61.80635291710625,59.69753156970611
climatology,reference_r2,cases,200901,48,-3.377261827830189,29.6791279504717,33.05638977830189
climatology,reference_r2,cases,200904,48,-2.061914130333589,73.77407301784329,75.83598714817688
climatology,reference_r2,cases,200907,47,-54.187346282340265,117.50881418840581,171.69616047074604
climatology,reference_r2,cases,200910,48,-10.043646324312899,154.84685104059196,164.89049736490486
climatology,reference_r3,cases,200801,45,1.5764542664974581,36.16154822335025,34.585093956852795
climatology,reference_r3,cases,200804,45,-4.130798707153496,107.8175260804769,111.9483247876304
climatology,reference_r3,cases,200807,45,5.598530801264043,78.68306882022472,73.08453801896067
climatology,reference_r3,cases,200810,45,6.575994036171815,61.80635291710625,55.23035888093444
climatology,reference_r3,cases,200901,48,3.9752461226415092,29.6791279504717,25.703881827830187
climatology,reference_r3,cases,200904,48,2.3845638494957386,73.77407301784329,71.38950916834756
climatology,reference_r3,cases,200907,47,-51.64850483896941,117.50881418840581,169.1573190273752
climatology,reference_r3,cases,200910,48,2.462786608879486,154.84685104059196,152.3840644317125
climatology,reference_r4,cases,200801,45,2.798380550761419,36.16154822335025,33.36316767258883
climatology,reference_r4,cases,200804,45,18.86178853651267,107.8175260804769,88.95573754396422
climatology,reference_r4,cases,200807,45,6.962502012640427,78.68306882022472,71.72056680758429
climatology,reference_r4,cases,200810,45,1.2000359291635274,61.80635291710625,60.606316987942726
climatology,reference_r4,cases,200901,48,3.875695867924528,29.6791279504717,25.80343208254717
climatology,reference_r4,cases,200904,48,-2.7244673297129567,73.77407301784329,76.49854034755624
climatology,reference_r4,cases,200907,47,-52.373218535695145,117.50881418840581,169.88203272410095
climatology,reference_r4,cases,200910,48,1.6730021598308593,154.84685104059196,153.17384888076108
