province,split,month,h,actual,stage1_mean,stage1_se,stage2_zhat,stage2_correction,stage2_abstained,final_mean_unclipped,final_mean,final_se,crps,fit_failed,error
LA-XA,1,2008-06,3,6.0,16.41757865200633,46.4960498562039,0.06381913269082447,2.967337575372267,False,19.384916227378596,19.384916227378596,46.4960498562039,12.392547182691837,False,
LA-XE,1,2008-04,1,0.0,0.48528207957358643,1.8955775743908212,-0.0998208958334252,-0.18921825159744296,False,0.2960638279761435,0.2960638279761435,1.8955775743908212,0.46139711974933706,False,
LA-XE,1,2008-05,2,0.0,0.6741022025684368,2.039907403372344,-0.1062145249469405,-0.21666779578494044,False,0.45743440678349634,0.45743440678349634,2.039907403372344,0.5174675321549383,False,
LA-XE,1,2008-06,3,5.0,0.7473829215831951,2.0632135486702015,0.04684130059796459,0.09664360603105415,False,0.8440265276142492,0.8440265276142492,2.0632135486702015,3.0256444048463798,False,
LA-XI,1,2008-04,1,0.0,0.03692613783219577,0.23274649919618887,-0.11685723231053599,-0.027198111726033022,False,0.009728026106162746,0.009728026106162746,0.23274649919618887,0.054553873754515925,False,
LA-XI,1,2008-05,2,0.0,0.036059524538657725,0.2327618221179713,-0.07830980818854003,-0.018227533643673407,False,0.017831990894984318,0.017831990894984318,0.2327618221179713,0.05494000418399267,False,
LA-XI,1,2008-06,3,1.0,0.03607986293970984,0.23276297513791253,-0.044824360961299964,-0.01043345161600788,False,0.025646411323701962,0.025646411323701962,0.23276297513791253,0.8430325779679558,False,
LA-XN,1,2008-04,1,,1.9264514601027207,4.148958135992652,-0.06839693295339702,-0.2837760114539405,False,1.6426754486487802,1.6426754486487802,4.148958135992652,,False,
LA-XN,1,2008-05,2,,1.9264514470849434,4.153720599767634,0.013345752627840683,0.05543452760966487,False,1.9818859746946083,1.9818859746946083,4.153720599767634,,False,
LA-XN,1,2008-06,3,,1.9264514472811067,4.15847760929299,0.07972723730090703,0.33154393116661074,False,2.2579953784477174,2.2579953784477174,4.15847760929299,,False,
LA-AT,2,2008-07,1,6.0,5.459756750625248,18.89178816023257,0.8697156623643731,16.43048405302409,False,21.89024080364934,21.89024080364934,18.89178816023257,9.453558308747796,False,
LA-AT,2,2008-08,2,11.0,4.6622703190376455,19.245011557062316,0.31433262560714087,6.049335012571168,False,10.711605331608814,10.711605331608814,19.245011557062316,4.499186621290015,False,
LA-AT,2,2008-09,3,24.0,4.362871799395936,19.273087013699882,0.3723391715465735,7.176125251826038,False,11.538997051221974,11.538997051221974,19.273087013699882,7.610708670568195,False,
