province,split,month,actual,stage1_mean,stage1_se,stage2_correction,stage2_abstained,final_mean,final_se,crps,fit_failed,error
LA-HO,3,2008-11,0.0,0.26893040142895247,0.939339186054482,0.3599255550179432,False,0.6288559564468956,0.939339186054482,0.38147010937266473,False,
LA-HO,3,2008-12,1.0,0.2608322982849577,0.9393809369908932,-0.3838968771229547,False,-0.12306457883799704,0.9393809369908932,0.6994472943622099,False,
LA-HO,4,2009-01,0.0,0.21535734951224805,0.9286823359753524,-0.0780012927127709,False,0.13735605679947716,0.9286823359753524,0.22511838417362315,False,
LA-HO,4,2009-02,0.0,0.27068940275482306,0.9304305316611896,0.11799999236482295,False,0.388689395119646,0.9304305316611896,0.2812896409808294,False,
LA-HO,4,2009-03,0.0,0.2668046237184518,0.9304769111720581,-0.1781270686488563,False,0.08867755506959552,0.9304769111720581,0.2208167987017555,False,
LA-HO,5,2009-04,0.0,0.2794183221998053,0.9179373055755863,-0.19484675504151294,False,0.08457156715829234,0.9179373055755863,0.21762360452124788,False,
LA-HO,5,2009-05,0.0,0.2597150706835069,0.9196956662816866,0.1936831133988841,False,0.453398184082391,0.9196956662816866,0.3023366026498049,False,
LA-HO,5,2009-06,0.0,0.2611044502963331,0.9197411478754594,0.2664442622386023,False,0.5275487125349354,0.9197411478754594,0.3324523235631324,False,
LA-HO,6,2009-07,0.0,0.2722296177863651,0.9077010948925665,0.35060968586340424,False,0.6228393036497694,0.9077010948925665,0.3762356987496726,False,
LA-HO,6,2009-08,0.0,0.2535837186782708,0.9093391327029892,0.3404604157664135,False,0.5940441344446843,0.9093391327029892,0.3620464778112325,False,
LA-HO,6,2009-09,1.0,0.251692982445689,0.9093802865257691,0.12784156899263444,False,0.37953455143832343,0.9093802865257691,0.3751469139751183,False,
LA-HO,7,2009-10,1.0,0.20402025007137758,0.899850866911587,-0.10774075023558627,False,0.09627949983579132,0.899850866911587,0.5447531566517136,False,
LA-HO,7,2009-11,1.0,0.2595261979099971,0.9015427067358667,0.02802897477102162,False,0.2875551726810187,0.9015427067358667,0.42429675842325465,False,
LA-HO,7,2009-12,1.0,0.2532717432496422,0.9015842746396922,-0.09679526165252517,False,0.15647648159711702,0.9015842746396922,0.5044383353471829,False,
LA-KH,0,2008-01,0.0,11.415042490769233,65.73653641897177,15.446709032229364,False,26.861751522998595,65.73653641897177,19.681338121032134,False,
LA-KH,0,2008-02,0.0,9.297809215219308,112.23066276083395,11.508337776673216,False,20.806146991892525,112.23066276083395,27.762148985841687,False,
LA-KH,0,2008-03,0.0,9.69050830037127,141.56548222396952,-10.443745142805028,False,-0.7532368424337577,141.56548222396952,33.08474102441442,False,
LA-KH,1,2008-04,0.0,-2.0160646936810735,64.83970614058596,22.31621299460744,False,20.300148300926367,64.83970614058596,17.66772621393961,False,
LA-KH,1,2008-05,0.0,-1.6485657315570967,110.65924839557128,26.16454177515982,False,24.515976043602723,110.65924839557128,28.018500696971213,False,
LA-KH,1,2008-06,1.0,-1.6439896140204615,139.62586125540102,9.32276144230616,False,7.678771828285698,139.62586125540102,32.75728746335133,False,
LA-KH,2,2008-07,3.0,2.0063215186499526,63.96591249675495,-5.5726115222209955,False,-3.566290003571043,63.96591249675495,15.217183254765626,False,
LA-KH,2,2008-08,0.0,2.4139731049065545,109.1664189646601,33.650885756305456,False,36.06485886121201,109.1664189646601,30.222116813811745,False,
